Student_ID,Name,Gender,Age,Department,10th_Percentage,12th_Percentage,CGPA,Attendance,Backlogs,Internships,Projects,Certifications,Coding_Rating,Aptitude_Score,Communication,Technical_Skill,Teamwork,Leadership,Problem_Solving,Resume_Score,Mock_Interview,Placement_Score,Placement_Status
STU0773,Nachiket Hans,Male,22,Electronics,77.9,81.15,6.25,68,0,2,1,7,56,64,79,47,99,88,70,84,70,77.2,1
STU0774,Kalpit Krishnamurthy,Female,20,Electronics,71.1,96.08,7.58,81,5,2,5,0,90,90,81,71,95,59,55,92,39,79.63,1
STU0775,Indrajit Sachdev,Male,21,Computer Engineering,60.04,76.29,7.9,81,5,0,2,2,68,85,70,90,52,75,54,43,95,59.18,0
STU0776,Nitesh Viswanathan,Female,21,Civil,87.99,77.59,8.75,64,0,3,3,4,73,35,82,41,88,82,67,55,88,89.01,1
STU0777,Damyanti Ahuja,Male,21,Computer Engineering,67.44,84.67,7.17,78,0,0,4,7,91,81,51,72,77,91,77,44,35,84.5,1
STU0778,Lavanya Lata,Male,20,Computer Engineering,67.06,80.13,7.27,70,1,2,1,0,55,34,60,41,77,83,77,81,79,62.51,0
STU0779,Chasmum Dayal,Female,22,Information Technology,62.56,91.75,9.58,76,3,0,6,0,30,69,92,98,96,54,77,65,50,76.79,1
STU0780,Thomas Verma,Female,24,Information Technology,95.05,88.58,8.85,94,1,3,1,3,52,61,85,48,55,49,57,89,77,84.96,1
STU0781,Benjamin Bhatia,Male,24,Electronics,96.44,87.29,9.55,98,1,3,6,2,45,61,63,82,62,42,75,56,34,97.72,1
STU0782,Wyatt Parmar,Female,20,Electronics,62.52,78.43,6.38,83,4,0,3,3,88,51,42,52,90,62,54,46,88,55.71,0
STU0783,Raksha Merchant,Female,24,Artificial Intelligence,94.86,89.34,7.41,82,1,1,2,6,34,74,40,59,93,60,52,100,40,69.74,0
STU0784,Omkaar Chaudhuri,Male,24,Mechanical,72.79,78.98,9.11,79,3,2,2,1,35,91,42,99,79,81,51,96,84,73.8,0
STU0785,Siya Som,Female,22,Computer Engineering,66.85,68.24,6.83,73,0,0,1,5,50,86,40,48,85,66,59,42,92,62.72,0
STU0786,Ladli Gandhi,Female,24,Civil,92.92,94.03,8.7,64,5,1,5,8,96,83,82,42,88,100,84,77,76,85.39,1
STU0787,Yamini Kunda,Male,22,Information Technology,78.48,78.33,9.32,100,2,1,5,5,33,57,71,77,65,47,52,52,83,81.77,1
STU0788,Saumya Bedi,Female,24,Artificial Intelligence,67.71,67.99,5.53,84,1,0,2,6,62,60,91,92,94,80,95,46,44,69.43,0
STU0789,Aarnav Varghese,Female,24,Information Technology,71.1,67.88,6.93,62,5,0,3,3,76,65,42,45,62,90,80,83,32,51.46,0
STU0790,Ishita Dyal,Female,24,Computer Engineering,68.54,84.38,7.6,67,2,3,5,1,43,69,55,50,77,91,65,98,33,76.69,1
STU0791,Eshana Chowdhury,Female,24,Information Technology,94.05,62.45,9.67,80,4,2,2,5,94,91,89,35,88,87,70,45,53,83.59,1
STU0792,Dalaja Pal,Female,21,Electronics,66.17,73.54,8.09,81,1,3,3,0,85,54,88,66,50,99,46,58,49,82.75,1
STU0793,Hiral Tiwari,Female,21,Electronics,61.26,72.26,6.66,100,0,0,5,1,76,79,79,43,80,40,73,41,69,76.17,1
STU0794,Pratyush Balakrishnan,Male,24,Civil,66.89,91.94,9.86,66,1,3,3,3,80,64,55,62,85,83,99,40,33,90.0,1
STU0795,Harinakshi Peri,Female,21,Civil,62.39,81.88,6.78,60,2,1,1,6,34,98,94,72,51,86,96,58,42,67.49,0
STU0796,Timothy Chaudhry,Female,24,Civil,91.5,87.86,7.31,75,5,1,5,0,63,46,93,73,65,68,92,56,71,66.96,0
STU0797,Anita Mammen,Male,23,Mechanical,74.29,70.68,5.65,60,4,2,4,0,100,42,65,70,52,71,96,61,95,68.5,0
STU0798,Jairaj Gade,Female,21,Mechanical,75.03,62.75,6.91,95,5,3,4,3,71,64,76,36,85,68,60,48,92,70.6,0
STU0799,Shaurya Sibal,Male,22,Information Technology,67.93,83.87,5.74,83,3,1,6,4,85,94,63,78,96,78,98,75,80,79.06,1
STU0800,Hemal Tandon,Female,20,Computer Engineering,71.12,69.51,7.94,96,3,1,3,0,57,38,82,46,84,100,60,58,48,59.89,0
STU0801,Chameli Nayar,Female,21,Information Technology,73.32,81.85,6.89,72,5,0,5,4,80,83,87,65,92,93,69,66,76,69.4,0
STU0802,Samar Nagar,Male,23,Information Technology,73.65,70.46,5.84,99,3,3,3,3,73,48,80,72,72,67,52,99,81,73.99,0
STU0803,Krish Nadig,Male,24,Mechanical,60.71,64.6,6.31,67,0,3,1,7,40,87,60,38,57,49,42,48,42,74.0,0
STU0804,Laksh Mani,Male,21,Electronics,72.0,88.42,5.99,69,2,0,4,2,82,56,82,53,63,71,54,63,35,68.87,0
STU0805,Ojasvi Patil,Female,21,Mechanical,82.14,71.53,8.87,63,1,0,4,6,75,51,85,66,87,48,93,59,66,83.71,1
STU0806,Divya Mannan,Female,22,Mechanical,89.98,89.77,9.05,95,2,3,3,2,41,56,61,39,58,64,96,95,49,79.58,1
STU0807,Dalbir Dhar,Male,22,Civil,63.47,90.62,9.16,79,4,3,6,6,63,57,100,39,62,68,97,50,72,89.73,1
STU0808,Ranbir Prabhakar,Male,20,Electronics,70.21,69.55,5.92,86,1,1,1,3,47,68,86,89,80,42,76,58,85,66.47,0
STU0809,Charvi Deshmukh,Female,20,Civil,92.46,72.66,6.9,88,3,3,3,8,98,65,75,38,64,52,78,52,87,84.21,1
STU0810,Henry Warrior,Female,24,Artificial Intelligence,87.63,92.06,6.16,96,5,2,2,7,64,72,84,64,71,94,50,50,54,71.69,0
STU0811,Darsh Ahluwalia,Female,21,Computer Engineering,83.43,73.39,7.33,88,5,3,1,2,86,84,81,59,59,69,47,82,73,71.04,0
STU0812,Triya Hayer,Male,24,Civil,91.36,86.53,7.61,86,2,2,6,0,48,64,96,36,63,61,100,94,90,81.11,1
STU0813,Amrita Manda,Female,23,Computer Engineering,60.08,88.02,5.93,78,3,2,1,0,86,48,92,44,54,59,78,47,32,63.87,0
STU0814,Bhavini Chaudhuri,Male,23,Computer Engineering,84.09,97.2,8.55,81,1,1,1,3,87,88,86,62,71,100,100,55,85,83.93,1
STU0815,Krishna Krishnan,Female,20,Artificial Intelligence,80.8,61.69,6.01,78,3,0,4,7,66,66,84,83,80,80,73,48,37,71.37,0
STU0816,Elijah Vig,Male,20,Electronics,68.85,78.66,9.57,87,3,3,2,7,66,54,75,63,61,90,45,93,34,84.34,1
STU0817,Bhanumati Chaudhary,Female,21,Electronics,72.75,85.56,6.41,60,3,2,2,4,53,57,100,69,62,84,94,71,47,70.2,0
STU0818,Upma Mallick,Male,20,Mechanical,85.11,92.87,8.07,80,4,3,6,5,33,98,45,55,99,78,98,75,39,81.69,1
STU0819,Eta Pandey,Female,20,Artificial Intelligence,60.15,94.26,6.88,70,1,2,6,6,91,89,44,45,61,59,76,60,47,90.15,1
STU0820,Ishaan Mane,Female,23,Information Technology,79.07,85.94,6.29,71,3,0,6,2,80,96,58,76,96,91,74,66,51,74.63,0
STU0821,Sneha Ramakrishnan,Male,20,Civil,67.71,97.25,8.81,64,2,0,5,1,67,87,72,68,94,58,57,64,66,80.07,1
STU0822,Urvashi Jha,Male,24,Computer Engineering,69.64,81.13,9.82,69,0,2,6,0,46,77,81,67,92,98,91,80,74,93.57,1
STU0823,Vihaan Srivastava,Female,24,Electronics,76.79,79.43,8.22,97,3,1,5,5,46,91,67,76,54,66,62,62,71,78.21,1
STU0824,Ishita Bhargava,Male,20,Computer Engineering,96.67,85.26,7.26,97,4,2,6,2,65,39,54,90,76,53,78,77,94,78.61,1
STU0825,Sanaya Guha,Female,22,Information Technology,86.74,79.06,6.78,88,0,1,3,7,44,78,77,70,88,40,76,42,37,79.64,1
STU0826,Isha Mohan,Male,21,Electronics,74.89,64.74,8.84,65,1,3,4,5,75,95,43,100,80,80,97,67,43,96.94,1
STU0827,Chandresh Sekhon,Female,22,Information Technology,88.43,71.14,8.96,89,3,2,1,0,47,90,40,67,96,57,100,40,51,70.08,0
STU0828,Bakhshi Dyal,Female,21,Information Technology,92.33,94.46,6.25,71,4,1,4,6,90,53,92,63,68,70,44,85,97,76.03,1
STU0829,Zaitra Boase,Male,23,Information Technology,87.41,81.24,8.75,89,0,1,1,0,92,67,88,78,72,63,62,56,59,83.91,1
STU0830,Idika Ghosh,Male,24,Information Technology,74.28,83.31,5.53,86,2,3,5,5,84,58,80,71,87,60,45,51,91,87.62,1
STU0831,Amara Sami,Female,24,Civil,85.75,63.15,7.23,72,1,1,3,4,75,85,79,52,83,81,96,40,55,75.8,1
STU0832,Imaran Dash,Female,22,Civil,93.27,67.84,5.94,98,4,1,3,0,58,88,91,41,74,56,98,67,60,60.59,0
STU0833,Chaitaly Mitter,Male,21,Mechanical,95.82,84.94,5.92,99,5,3,2,1,64,79,100,63,73,86,77,100,36,70.67,0
STU0834,Janani Narang,Male,23,Civil,87.07,63.04,7.78,75,4,2,6,2,55,33,67,71,91,73,66,58,36,72.67,0
STU0835,Bhavya Bhatti,Male,24,Civil,82.02,71.36,8.21,73,0,1,4,8,98,100,42,76,62,73,63,54,88,92.91,1
STU0836,Frederick Lal,Female,21,Civil,76.14,61.72,9.36,74,4,0,2,8,32,99,69,50,58,45,93,87,68,65.81,0
STU0837,Nidhi Sankaran,Female,22,Computer Engineering,86.87,86.6,6.53,92,5,2,1,5,87,83,96,77,82,43,88,53,77,74.66,0
STU0838,Faqid Sandhu,Male,23,Civil,82.18,67.94,7.22,80,3,3,2,3,45,49,94,77,100,68,98,52,31,72.2,0
STU0839,Divya Gala,Male,20,Civil,85.19,89.53,6.44,92,2,1,6,7,72,61,48,46,74,59,100,49,97,79.25,1
STU0840,Yamini Devi,Male,20,Mechanical,95.28,62.82,7.63,93,1,0,3,4,76,74,100,96,97,40,84,50,68,81.12,1
STU0841,Oeshi Natt,Female,24,Civil,95.84,75.62,6.68,71,5,3,2,7,92,31,77,52,79,51,94,85,98,71.86,0
STU0842,Anusha Yohannan,Male,20,Artificial Intelligence,85.95,81.48,5.77,90,4,2,5,7,59,47,66,85,83,57,63,84,45,77.43,1
STU0843,Saanvi Luthra,Female,24,Electronics,93.18,81.01,7.9,84,0,3,2,4,40,70,90,94,94,74,69,92,34,88.82,1
STU0844,Mitali Aggarwal,Male,24,Civil,85.49,73.75,9.57,69,1,3,1,2,85,33,77,87,86,52,69,90,44,86.96,1
STU0845,Viraj Krishna,Male,23,Artificial Intelligence,79.36,73.72,8.57,88,2,1,6,6,72,50,86,97,66,89,47,44,31,90.95,1
STU0846,Leela Koshy,Male,20,Electronics,69.96,75.9,8.28,86,3,3,5,2,32,65,88,86,61,70,44,100,51,81.15,1
STU0847,Dayamai Mukhopadhyay,Female,21,Mechanical,80.41,61.66,6.27,69,1,1,5,0,74,91,47,62,67,45,88,40,92,73.3,0
STU0848,Bakhshi Morar,Female,22,Computer Engineering,91.95,95.14,7.34,65,1,3,5,6,73,84,86,35,80,76,77,43,89,95.09,1
STU0849,Amrita Ramesh,Male,22,Computer Engineering,91.62,61.18,8.33,70,5,2,1,7,43,62,92,36,75,84,77,79,78,63.89,0
STU0850,Daksh Jaggi,Male,20,Computer Engineering,67.13,63.38,9.8,91,0,3,3,0,70,48,93,62,82,70,70,58,96,89.0,1
STU0851,Robert Kata,Male,22,Computer Engineering,80.87,77.54,7.2,87,0,1,1,3,55,44,95,99,52,87,50,57,78,74.64,0
STU0852,Faqid Krish,Female,24,Information Technology,91.28,76.88,7.22,74,3,0,2,5,35,36,54,50,84,88,45,86,38,54.21,0
STU0853,Geetika Bakshi,Female,24,Artificial Intelligence,78.72,63.12,9.4,98,2,1,2,2,89,99,78,49,84,83,63,57,93,79.83,1
STU0854,Kamya Dara,Female,23,Artificial Intelligence,72.9,77.58,6.62,93,1,0,6,4,68,79,46,36,67,51,59,53,97,74.24,0
STU0855,Lajita Bajwa,Female,24,Civil,87.97,88.21,9.76,100,5,3,2,8,45,72,97,63,78,63,52,62,57,84.09,1
STU0856,Orinder Sami,Male,20,Computer Engineering,97.71,64.73,7.32,68,0,0,5,5,70,32,99,90,72,82,79,77,32,83.88,1
STU0857,Varsha Chandra,Male,23,Electronics,97.07,94.13,9.16,66,3,0,4,5,46,69,79,84,55,92,92,79,31,79.84,1
STU0858,Vasana Dhawan,Female,20,Information Technology,93.95,91.55,8.95,72,5,0,5,5,48,97,81,52,66,99,64,40,32,75.25,1
STU0859,Udant Agate,Male,23,Mechanical,60.99,94.21,7.05,98,1,3,4,8,57,87,74,36,85,63,77,57,90,89.77,1
STU0860,Jagrati Ramaswamy,Female,20,Mechanical,61.72,88.12,5.58,72,3,2,6,8,58,76,47,37,68,55,54,61,32,76.44,1
STU0861,Sarthak Varughese,Female,22,Information Technology,70.13,80.05,8.47,91,4,2,2,3,68,40,77,89,58,51,64,94,34,71.31,0
STU0862,George Bhavsar,Female,24,Electronics,97.9,62.03,7.5,63,2,0,1,4,39,78,70,66,84,59,56,56,44,61.39,0
STU0863,Hemal Wable,Female,24,Computer Engineering,83.62,82.46,7.93,95,4,1,6,3,44,36,50,95,90,60,85,77,50,69.92,0
STU0864,Rehaan Ramakrishnan,Female,20,Civil,70.04,83.2,6.32,92,0,0,4,2,47,69,55,50,93,85,79,71,52,69.01,0
STU0865,Saanvi Garg,Male,22,Civil,79.26,86.68,8.56,82,2,3,5,4,73,98,82,78,72,86,46,99,40,99.56,1
STU0866,Ganga Bhat,Female,21,Mechanical,68.02,78.87,8.33,77,3,3,6,2,54,56,47,77,67,62,84,97,87,80.3,1
STU0867,Sai Kamdar,Male,22,Information Technology,73.13,96.87,5.76,84,4,2,1,7,77,94,48,80,100,58,73,81,47,72.47,0
STU0868,Ridhi Naik,Female,21,Civil,78.72,77.95,5.57,68,0,2,5,7,68,80,55,48,64,87,76,85,93,86.71,1
STU0869,Wazir Balay,Male,21,Mechanical,84.17,64.43,9.4,72,3,1,3,5,92,75,66,83,70,86,65,94,55,81.46,1
STU0870,Damini Shankar,Male,24,Mechanical,92.57,92.14,7.66,78,3,3,2,7,57,41,90,76,64,48,81,61,86,80.94,1
STU0871,Kashish Sankar,Female,22,Information Technology,63.07,63.11,7.95,79,2,1,5,4,55,85,51,88,91,63,84,94,76,76.12,1
STU0872,Abdul Kant,Female,23,Computer Engineering,91.62,60.64,7.37,67,2,2,1,6,51,30,90,80,85,46,84,81,35,71.97,0
STU0873,Abhiram Krish,Male,20,Artificial Intelligence,75.1,84.95,6.31,99,2,1,6,7,74,69,77,78,87,73,44,44,72,85.08,1
STU0874,Chaaya Jayaraman,Male,21,Civil,89.93,83.37,9.7,74,1,3,2,5,94,53,58,75,52,79,49,90,43,94.13,1
STU0875,William Chauhan,Male,21,Information Technology,97.4,80.54,9.35,67,1,0,1,5,48,49,55,88,90,93,81,59,96,73.24,0
STU0876,Azad Palan,Female,20,Civil,97.99,88.09,7.13,92,4,2,1,4,49,56,53,64,58,86,71,72,71,65.12,0
STU0877,Ekavir Ahluwalia,Female,22,Information Technology,72.05,76.04,9.51,85,3,3,5,3,34,43,77,76,75,96,63,49,74,83.78,1
STU0878,Varenya Puri,Female,22,Computer Engineering,91.41,90.79,6.62,67,2,1,2,0,34,93,97,49,70,85,74,62,89,64.81,0
STU0879,Benjamin Varty,Male,21,Information Technology,84.94,86.59,6.17,67,4,3,2,7,89,90,74,56,89,81,97,95,70,79.19,1
STU0880,Eiravati Dey,Female,21,Information Technology,67.14,95.18,9.75,92,1,2,2,0,86,83,46,98,68,97,83,60,56,88.93,1
STU0881,Indali Setty,Female,21,Civil,80.25,73.84,7.86,61,3,1,2,8,79,59,86,43,67,64,42,63,91,70.83,0
STU0882,Varsha Sarma,Male,20,Computer Engineering,61.24,93.73,6.95,68,3,2,4,3,34,91,73,51,70,76,42,94,41,72.4,0
STU0883,Bhavika Mannan,Female,22,Mechanical,92.04,83.41,5.72,81,3,2,1,7,38,49,44,81,100,66,85,93,35,65.14,0
STU0884,Watika Trivedi,Male,24,Mechanical,61.04,97.06,7.83,84,4,3,2,6,54,49,76,70,60,45,57,75,85,73.27,0
STU0885,Yatin Ben,Male,24,Computer Engineering,81.25,61.69,9.63,88,2,0,4,6,50,64,56,72,62,72,60,90,53,77.65,1
STU0886,Wahab Goswami,Male,23,Electronics,65.09,83.04,7.29,95,0,3,2,3,97,79,94,75,74,74,68,69,81,92.49,1
STU0887,Lopa Singhal,Female,20,Computer Engineering,70.72,76.89,6.06,82,0,3,5,7,96,78,46,88,65,51,79,62,65,97.58,1
STU0888,Chavvi Nath,Male,21,Artificial Intelligence,67.5,83.09,7.85,83,2,0,6,0,48,95,92,77,73,47,44,65,99,76.51,1
STU0889,Ridhi Mohan,Male,24,Artificial Intelligence,84.43,82.98,6.28,100,4,2,1,4,64,85,96,59,65,99,67,99,84,70.9,0
STU0890,Nathan Cheema,Female,23,Electronics,94.43,65.04,7.54,92,5,3,1,8,34,44,48,35,96,53,51,59,48,60.43,0
STU0891,Sarthak Dutt,Male,22,Electronics,77.56,75.58,6.6,100,2,1,5,2,32,30,55,54,95,84,48,99,57,63.21,0
STU0892,Vamakshi Som,Male,21,Mechanical,75.41,78.83,9.64,60,0,1,4,4,83,72,91,49,90,51,96,59,36,91.35,1
STU0893,Faqid Murty,Female,24,Civil,80.56,82.71,8.1,95,1,0,4,8,64,51,90,44,70,89,59,78,89,80.38,1
STU0894,Yadavi Tank,Female,20,Artificial Intelligence,90.54,81.07,9.16,62,1,2,4,3,91,64,97,41,72,93,44,70,82,94.43,1
STU0895,Ranbir Bava,Male,21,Electronics,68.16,71.48,7.69,91,0,1,3,6,62,46,79,45,61,58,49,45,34,75.19,1
STU0896,Lavanya Sarna,Female,20,Computer Engineering,83.83,62.4,6.81,60,0,0,5,2,41,42,85,91,91,91,80,64,61,73.19,0
STU0897,Jagat Mahal,Male,20,Artificial Intelligence,78.5,67.51,7.89,94,4,1,6,1,93,74,75,48,94,92,50,95,70,74.73,0
STU0898,Vinaya Dhar,Male,23,Artificial Intelligence,69.79,75.66,9.4,96,5,2,6,3,34,42,83,60,88,56,43,79,76,75.74,1
STU0899,Eshana Gupta,Female,23,Mechanical,78.88,78.83,7.47,83,5,2,5,5,46,51,74,37,62,44,71,49,35,68.96,0
STU0900,Anmol Kuruvilla,Female,22,Civil,69.04,68.93,7.31,79,2,2,3,6,60,82,43,86,51,82,79,79,56,77.47,1
STU0901,Yatan Mander,Male,23,Information Technology,89.04,97.68,9.23,87,1,2,2,5,94,43,51,93,66,93,42,75,82,92.28,1
STU0902,Oeshi Bath,Female,23,Electronics,84.11,87.25,8.54,66,0,2,2,6,54,54,59,92,61,100,42,53,94,88.12,1
STU0903,Nirja Jha,Female,21,Artificial Intelligence,76.53,90.93,9.64,83,0,0,6,4,62,97,80,85,92,74,96,96,46,96.68,1
STU0904,Tanish Bora,Female,24,Information Technology,80.76,76.74,6.3,81,5,1,1,2,57,49,48,57,92,99,66,94,77,48.35,0
STU0905,Hemang Cherian,Male,20,Information Technology,76.55,90.48,6.66,95,0,1,1,6,97,50,55,89,59,70,92,48,96,79.72,1
STU0906,Yuvraj Kumer,Female,23,Information Technology,62.3,87.68,8.57,67,3,2,5,2,78,80,67,66,98,77,83,97,91,85.49,1
STU0907,Lohit Saran,Female,23,Computer Engineering,80.7,68.81,8.42,100,5,0,4,1,68,80,85,39,56,73,71,72,30,63.39,0
STU0908,Wakeeta Varghese,Male,21,Artificial Intelligence,89.42,72.04,8.66,92,1,2,3,7,92,51,82,95,67,78,46,43,40,96.67,1
STU0909,Jagdish Pal,Female,20,Artificial Intelligence,61.85,70.92,6.31,97,4,3,6,7,30,78,61,54,57,52,81,52,35,75.55,1
STU0910,Ishita Pingle,Female,24,Electronics,65.69,74.76,7.2,79,1,1,1,6,70,63,52,95,85,71,88,53,89,71.89,0
STU0911,Lucky Chahal,Male,20,Mechanical,66.29,84.72,6.81,60,2,1,1,6,95,94,95,41,83,79,88,96,30,73.97,0
STU0912,Vasana Cheema,Male,24,Computer Engineering,79.82,69.45,8.61,84,3,0,5,4,95,86,99,82,100,78,54,61,64,87.3,1
STU0913,Ansh Kar,Male,23,Electronics,75.67,68.44,7.94,82,2,0,5,7,43,62,92,72,85,63,98,44,88,76.44,1
STU0914,Peter Hans,Female,24,Civil,67.0,86.41,8.27,95,5,1,4,7,87,94,80,88,68,53,96,89,96,80.88,1
STU0915,Tara Om,Male,21,Electronics,64.02,90.4,6.33,66,5,2,1,4,67,48,68,96,66,49,93,55,99,62.65,0
STU0916,Falguni Mani,Male,22,Computer Engineering,66.6,61.02,7.41,65,2,0,2,8,71,48,67,100,82,45,88,68,100,68.98,0
STU0917,Inaya Ravel,Female,24,Information Technology,91.36,84.54,8.09,71,4,0,6,5,63,43,98,43,78,51,88,89,96,72.17,0
STU0918,Rishi Dass,Female,20,Information Technology,76.38,60.46,5.81,90,1,2,3,6,38,42,45,85,85,45,80,63,44,70.7,0
STU0919,Qasim Sahota,Female,23,Artificial Intelligence,61.43,93.94,8.23,94,1,2,3,1,57,80,72,78,97,97,58,60,55,81.25,1
STU0920,Kala Chacko,Male,22,Artificial Intelligence,87.82,97.49,9.53,61,2,2,3,1,98,97,75,85,87,90,85,44,93,94.04,1
STU0921,Abeer Chaudhari,Female,22,Information Technology,69.74,64.45,6.97,87,1,2,5,4,42,100,86,89,95,86,99,86,96,87.51,1
STU0922,Idika Patla,Female,23,Information Technology,84.85,71.96,5.71,68,0,2,5,0,77,88,72,42,87,81,80,75,58,83.25,1
STU0923,Mohini Joshi,Male,20,Information Technology,64.56,62.44,7.37,78,4,3,1,2,88,72,66,84,56,74,63,98,68,70.74,0
STU0924,Gayathri Kumar,Male,21,Mechanical,83.69,74.05,6.84,71,4,3,2,2,88,62,51,71,91,83,65,60,89,70.6,0
STU0925,Saanvi Mukherjee,Female,24,Mechanical,67.81,61.16,8.27,87,5,2,1,8,59,30,55,99,91,53,69,63,83,65.04,0
STU0926,Nandini Butala,Female,24,Mechanical,72.22,65.36,7.1,83,1,2,4,2,62,41,42,82,65,65,91,42,75,75.91,1
STU0927,Harrison Sharaf,Male,23,Civil,93.87,89.7,9.89,78,5,0,3,4,81,95,55,69,84,86,58,83,59,74.09,0
STU0928,Adya Dube,Male,21,Civil,68.97,77.06,9.67,63,3,1,3,1,54,83,41,47,56,84,89,95,42,66.29,0
STU0929,Damyanti Banerjee,Male,20,Civil,94.36,89.95,6.24,78,3,0,6,5,78,45,58,45,74,69,76,57,60,71.31,0
STU0930,Theodore Rout,Male,23,Mechanical,72.46,86.78,7.28,60,2,2,3,5,40,47,96,64,81,100,89,57,81,74.18,0
STU0931,Jeet Ahuja,Male,22,Mechanical,94.36,80.32,7.84,66,0,2,2,8,34,82,91,60,90,96,65,74,44,85.85,1
STU0932,Alka Mittal,Male,20,Information Technology,93.29,94.82,9.63,93,5,0,4,2,48,76,70,35,93,93,79,98,47,68.02,0
STU0933,Eshana Bir,Male,21,Electronics,77.97,69.2,6.23,70,0,1,2,8,98,85,74,98,72,79,69,98,34,86.08,1
STU0934,Zansi Doshi,Female,20,Mechanical,60.17,66.75,9.77,97,5,2,1,5,79,86,52,83,71,74,99,75,51,75.03,1
STU0935,Gaurangi Tank,Female,23,Mechanical,85.4,86.86,7.14,75,0,0,2,6,80,66,91,88,92,73,63,55,62,81.76,1
STU0936,Vansha Bumb,Female,20,Civil,77.63,86.51,7.5,62,2,1,2,7,84,92,40,88,65,65,96,64,39,77.11,1
STU0937,Patrick Mital,Male,20,Artificial Intelligence,90.28,68.22,8.9,74,5,3,5,8,92,66,75,59,73,62,60,94,69,91.15,1
STU0938,Laban Sampath,Female,23,Electronics,80.74,65.5,7.52,63,3,1,3,2,65,88,58,53,70,86,71,45,94,64.46,0
STU0939,Yashodhara Nagy,Female,24,Electronics,93.15,78.45,8.71,80,5,0,2,7,76,70,95,56,76,61,72,46,91,71.08,0
STU0940,Advika Tak,Male,21,Computer Engineering,84.53,86.65,8.65,64,1,2,6,2,74,44,51,44,97,84,67,83,71,87.62,1
STU0941,Sachi Sura,Male,24,Civil,77.02,78.25,7.94,81,0,1,3,1,56,42,42,45,65,52,70,71,90,66.76,0
STU0942,Lakshit Thaker,Female,22,Computer Engineering,68.14,94.25,8.23,88,0,0,3,5,76,39,86,69,68,81,51,86,55,78.9,1
STU0943,Ethan Savant,Female,23,Artificial Intelligence,82.12,77.08,9.71,88,3,2,2,6,35,79,96,56,64,71,68,60,89,81.09,1
STU0944,Chatura Baria,Female,20,Artificial Intelligence,97.86,89.75,7.22,79,2,2,3,4,73,95,49,74,67,40,96,55,77,82.9,1
STU0945,Ojasvi Ravel,Female,20,Civil,92.36,81.08,8.04,64,4,1,2,2,63,72,75,68,59,66,95,73,63,64.57,0
STU0946,Aashi Jhaveri,Male,20,Artificial Intelligence,64.15,72.84,7.68,98,1,2,2,8,78,87,92,75,52,41,40,98,72,89.06,1
STU0947,Rushil Wali,Female,21,Computer Engineering,87.98,62.56,7.0,85,2,2,1,5,34,100,68,96,71,50,52,71,32,74.8,0
STU0948,Krisha Chada,Female,20,Mechanical,69.95,69.96,8.64,88,3,2,2,1,31,39,93,63,80,65,63,68,53,67.82,0
STU0949,Chaaya Soni,Female,22,Computer Engineering,65.19,69.48,7.91,88,2,0,4,1,75,99,74,62,61,40,55,54,42,73.44,0
STU0950,Warda Pathak,Male,21,Civil,92.84,77.37,8.37,97,4,2,6,3,40,78,61,77,100,62,77,59,61,80.21,1
STU0951,Jagvi Sha,Female,23,Electronics,82.09,96.93,8.46,99,0,1,2,0,53,42,64,97,70,85,88,87,46,75.02,1
STU0952,Amaira Deshmukh,Male,20,Information Technology,78.22,73.83,9.7,82,5,0,6,8,94,35,61,87,55,65,90,85,39,81.1,1
STU0953,Omya Saraf,Female,24,Mechanical,76.22,71.61,5.92,86,3,2,2,2,30,30,87,73,71,70,97,58,73,60.42,0
STU0954,Yashasvi Bumb,Male,20,Civil,84.55,73.69,8.65,69,1,3,6,1,36,39,49,76,67,49,61,45,40,85.37,1
STU0955,Chakradhar Murthy,Male,23,Computer Engineering,92.89,65.58,6.45,63,3,3,6,8,99,34,84,77,62,64,85,41,66,91.25,1
STU0956,Chavvi Shan,Female,22,Mechanical,64.39,81.79,6.73,78,5,2,5,8,81,72,99,46,64,86,92,95,61,79.83,1
STU0957,Barkha Subramaniam,Male,20,Artificial Intelligence,70.49,67.74,5.61,75,1,3,1,6,48,48,56,100,100,55,100,95,75,73.39,0
STU0958,Tejas Rajagopalan,Female,20,Information Technology,60.34,88.92,9.84,83,2,2,3,3,56,91,59,97,89,90,54,91,67,86.86,1
STU0959,Logan Bhattacharyya,Female,24,Electronics,74.81,96.01,6.99,90,2,2,5,2,60,87,70,74,74,67,55,43,93,84.66,1
STU0960,Robert Sant,Female,24,Electronics,76.58,89.71,8.78,62,4,3,5,5,58,86,95,64,75,87,86,97,34,90.49,1
STU0961,Aashi Deo,Female,22,Mechanical,69.34,88.12,6.88,90,3,0,3,7,99,74,82,60,77,56,69,60,49,74.46,0
STU0962,Dhriti Kurian,Male,23,Mechanical,95.39,71.07,8.15,79,1,3,6,5,70,35,49,39,58,72,59,94,48,87.7,1
STU0963,Mugdha Mallick,Female,23,Electronics,74.91,75.74,6.78,96,1,0,5,2,83,82,47,63,81,54,73,54,76,76.08,1
STU0964,Frado Jayaraman,Male,24,Electronics,80.54,96.1,6.0,80,4,3,1,3,85,42,64,72,83,46,50,51,86,69.21,0
STU0965,Harsh Ramachandran,Male,23,Mechanical,76.19,70.82,7.11,100,5,2,5,2,66,78,98,81,62,85,62,86,47,77.52,1
